"date","time","size","version","os","country","ip_id"
"2020-04-26","14:46:18",87564167,"4.0.0","win","US",2171
"2020-04-26","14:46:20",87673531,"4.0.0","win","KR",2172
"2020-04-26","14:46:14",87660361,"4.0.0","win","PL",2173
"2020-04-26","14:46:35",82456243,"3.4.4","win","US",18
"2020-04-26","14:46:37",87662407,"4.0.0","win","CN",2174
"2020-04-26","14:46:37",87665610,"4.0.0","win","KR",2172
"2020-04-26","14:46:50",87662922,"4.0.0","win","FR",2175
"2020-04-26","14:47:07",88141122,"4.0.0","osx","HK",2176
"2020-04-26","14:47:01",87660499,"4.0.0","win",NA,5
"2020-04-26","14:47:15",87661056,"4.0.0","win","GB",2177
"2020-04-26","14:47:17",87661507,"4.0.0","win","FR",2178
"2020-04-26","14:47:37",87564167,"4.0.0","win","DE",837
"2020-04-26","14:48:25",87661629,"4.0.0","win","IN",2179
"2020-04-26","11:34:54",87661291,"4.0.0","win",NA,5
"2020-04-26","11:34:57",87564167,"4.0.0","win","GB",2180
"2020-04-26","11:34:59",26539587,"4.0.0","win","CN",2181
"2020-04-26","11:34:55",88141626,"4.0.0","osx",NA,5
"2020-04-26","11:35:30",81774920,"3.6.3","osx","US",4
"2020-04-26","11:35:47",87564156,"4.0.0","win","IT",1350
"2020-04-26","11:35:54",87660318,"4.0.0","win","DE",2182
"2020-04-26","11:36:16",87564156,"4.0.0","win","IR",2183
"2020-04-26","11:36:20",87564167,"4.0.0","win","IN",2184
"2020-04-26","11:36:31",81774920,"3.6.3","osx","US",4
"2020-04-26","11:36:42",82819535,"3.5.3","win","US",18
"2020-04-26","11:36:53",6299076,"4.0.0","win","RU",2185
"2020-04-26","11:36:50",81774920,"3.6.3","osx","US",4
"2020-04-26","11:37:13",56374864,"4.0.0","win","JP",2186
"2020-04-26","11:37:32",87660245,"4.0.0","win","FR",894
"2020-04-26","11:37:41",87665717,"4.0.0","win","LT",2187
"2020-04-26","11:37:38",87661021,"4.0.0","win","KR",2188
"2020-04-26","11:37:45",33345254,"3.6.3","src","DE",2189
"2020-04-26","11:37:58",87660210,"4.0.0","win","IN",2190
"2020-04-26","11:38:06",87660561,"4.0.0","win",NA,5
"2020-04-26","11:38:24",43527,"4.0.0","osx","CN",841
"2020-04-26","16:58:25",87564161,"4.0.0","win","US",2191
"2020-04-26","16:58:50",87660296,"4.0.0","win",NA,5
"2020-04-26","16:58:57",87564163,"4.0.0","win","US",2192
"2020-04-26","16:58:55",2099926,"4.0.0","osx","GB",2193
"2020-04-26","16:59:03",87661624,"4.0.0","win",NA,5
"2020-04-26","16:58:45",87662206,"4.0.0","win","CO",2194
"2020-04-26","16:59:07",81774920,"3.6.3","osx","US",4
"2020-04-26","16:58:57",87564167,"4.0.0","win","PL",879
"2020-04-26","16:59:29",81774920,"3.6.3","osx","US",4
"2020-04-26","16:59:33",88141762,"4.0.0","osx","US",2195
"2020-04-26","16:59:48",17954348,"3.6.3","win","CN",2196
"2020-04-26","23:13:51",81774921,"3.6.3","osx","US",4
"2020-04-26","23:13:55",87564166,"4.0.0","win",NA,5
"2020-04-26","23:14:18",23947368,"4.0.0","win",NA,5
"2020-04-26","23:14:24",87664847,"4.0.0","win","US",2197
"2020-04-26","23:14:25",982863,"4.0.0","win","US",2198
"2020-04-26","23:14:49",86533340,"3.6.3","win","US",327
"2020-04-26","23:15:18",81774921,"3.6.3","osx","US",4
"2020-04-26","23:15:23",81774921,"3.6.3","osx","US",4
"2020-04-26","23:15:25",87564167,"4.0.0","win","US",2199
"2020-04-26","23:15:28",88043433,"latest","osx","US",2
"2020-04-26","23:15:31",78203709,"3.5.3","osx","US",2
"2020-04-26","23:15:43",87660516,"4.0.0","win","PE",381
"2020-04-26","23:15:46",81774921,"3.6.3","osx","US",4
"2020-04-26","23:16:00",87564167,"4.0.0","win",NA,5
"2020-04-26","23:16:16",87668697,"4.0.0","win","CO",2200
"2020-04-26","23:16:51",87564158,"4.0.0","win","US",2201
"2020-04-26","23:17:03",86529684,"3.6.3","win","US",18
"2020-04-26","23:17:04",87564157,"4.0.0","win","CN",2202
"2020-04-26","23:17:07",81774921,"3.6.3","osx","US",4
"2020-04-26","23:17:07",88043418,"4.0.0","osx","US",4
"2020-04-26","23:17:46",87662558,"4.0.0","win","US",1899
"2020-04-26","23:17:52",87666707,"4.0.0","win",NA,5
"2020-04-26","23:18:13",88142604,"4.0.0","osx","US",2203
"2020-04-26","23:18:13",81774921,"3.6.3","osx","US",4
"2020-04-26","04:18:41",78114110,"3.5.3","osx","US",2
"2020-04-26","04:18:45",1012819,"4.0.0","win","IN",2204
"2020-04-26","04:18:48",1189005,"4.0.0","win","IN",2204
"2020-04-26","04:18:47",87679943,"4.0.0patched","win","US",130
"2020-04-26","04:18:56",87564162,"4.0.0","win","NZ",2205
"2020-04-26","04:19:09",88142778,"latest","osx","US",2
"2020-04-26","04:19:09",87564166,"4.0.0","win","CN",2206
"2020-04-26","04:19:29",87564166,"4.0.0","win",NA,5
"2020-04-26","04:19:46",88043433,"latest","osx","US",2
"2020-04-26","04:19:58",87664870,"4.0.0","win","ID",1397
"2020-04-26","04:20:18",81774921,"3.6.3","osx","US",4
"2020-04-26","04:20:32",87564156,"4.0.0","win","KR",2207
"2020-04-26","04:21:06",87670186,"4.0.0patched","win","US",39
"2020-04-26","04:21:34",87564163,"4.0.0","win","US",2208
"2020-04-26","04:21:52",29380217,"4.0.0","win",NA,5
"2020-04-26","04:22:04",11058390,"4.0.0","win","CN",1818
"2020-04-26","04:22:16",88141070,"latest","osx","US",2
"2020-04-26","04:22:23",81149023,"3.6.3.nn","osx","US",2209
"2020-04-26","04:22:26",88140161,"4.0.0","osx","US",2210
"2020-04-26","04:22:49",87665331,"4.0.0","win",NA,5
"2020-04-26","04:23:05",81774921,"3.6.3","osx","US",4
"2020-04-26","04:23:18",33213415,"4.0.0","src",NA,5
"2020-04-26","04:23:19",11092006,"4.0.0","win","CN",2211
"2020-04-26","04:23:23",2129776,"4.0.0","win","CN",2212
"2020-04-26","04:23:42",81774921,"3.6.3","osx","US",4
"2020-04-26","02:23:54",87564163,"4.0.0","win","US",2213
"2020-04-26","02:25:13",88043425,"4.0.0","osx","US",4
"2020-04-26","02:25:13",81774920,"3.6.3","osx","US",4
"2020-04-26","02:25:14",81774920,"3.6.3","osx","US",4
"2020-04-26","02:25:13",81774920,"3.6.3","osx","US",4
"2020-04-26","02:24:58",86532077,"3.6.3","win","US",18
"2020-04-26","02:25:21",87564158,"4.0.0","win","US",2214
"2020-04-26","02:26:08",87564155,"4.0.0","win",NA,5
"2020-04-26","02:26:13",81774920,"3.6.3","osx","US",4
"2020-04-26","02:26:18",87564163,"4.0.0","win",NA,5
"2020-04-26","02:26:40",87660577,"4.0.0","win","US",2215
"2020-04-26","02:27:05",87661021,"4.0.0","win",NA,5
"2020-04-26","02:26:54",87564163,"4.0.0","win","KR",2216
"2020-04-26","02:27:07",87660570,"4.0.0","win",NA,5
"2020-04-26","02:27:14",81059173,"3.6.3.nn","osx","MX",2217
"2020-04-26","02:27:32",87670630,"4.0.0","win","US",18
"2020-04-26","02:27:47",88140634,"4.0.0","osx","US",2218
"2020-04-26","02:27:56",87661237,"4.0.0","win","US",2219
"2020-04-26","02:28:08",88043434,"4.0.0","osx","MX",2217
"2020-04-26","02:28:14",87564166,"4.0.0","win","US",2220
"2020-04-26","02:28:21",87564166,"4.0.0","win","US",2221
"2020-04-26","02:28:35",43637,"3.5.2","win","RU",722
"2020-04-26","05:48:44",6542253,"4.0.0","win","CN",2222
"2020-04-26","05:49:09",87564156,"4.0.0","win","CN",2223
"2020-04-26","05:49:14",74889290,"3.3.3","osx","US",2
"2020-04-26","05:49:13",81774920,"3.6.3","osx","US",4
"2020-04-26","05:49:27",88140158,"4.0.0","osx","NL",2224
"2020-04-26","05:49:59",77266246,"3.4.4","osx","US",2
"2020-04-26","05:50:34",88140813,"4.0.0","osx","CH",2225
"2020-04-26","05:50:47",3673664,"4.0.0","win","CN",1527
"2020-04-26","05:50:50",87564166,"4.0.0","win","PE",2226
"2020-04-26","05:50:50",87660337,"4.0.0","win","JP",2227
"2020-04-26","05:51:54",88043428,"4.0.0","osx","US",35
"2020-04-26","05:52:00",87564158,"4.0.0","win","US",2228
"2020-04-26","05:51:57",81774909,"3.6.3","osx","US",35
"2020-04-26","05:52:05",87564159,"4.0.0","win","HK",2229
"2020-04-26","05:52:00",81774920,"3.6.3","osx","US",35
"2020-04-26","05:52:05",87660301,"4.0.0","win","IN",2230
"2020-04-26","05:52:12",14677,"4.0.0","win",NA,5
"2020-04-26","05:52:01",1117970,"4.0.0","win",NA,5
"2020-04-26","05:52:52",87661870,"4.0.0","win","MY",2231
"2020-04-26","05:53:00",87682378,"4.0.0","win","US",130
"2020-04-26","05:53:00",87679850,"4.0.0","win","US",130
"2020-04-26","05:53:00",87660371,"4.0.0","win","LK",2232
"2020-04-26","02:00:02",88150890,"4.0.0","osx","US",2233
"2020-04-26","02:00:11",65993,"4.0.0","win","UA",1075
"2020-04-26","02:00:11",64536,"4.0.0","win","UA",1075
"2020-04-26","02:00:15",87564163,"4.0.0","win",NA,5
"2020-04-26","02:00:26",74889294,"3.3.3","osx","US",2
"2020-04-26","02:00:37",81774920,"3.6.3","osx","US",4
"2020-04-26","02:00:53",3589081,"4.0.0","win","UA",1075
"2020-04-26","02:00:57",88140684,"4.0.0","osx",NA,5
"2020-04-26","02:01:17",87564163,"4.0.0","win","US",2234
"2020-04-26","02:01:33",74889294,"3.3.3","osx","US",2
"2020-04-26","02:01:44",87660262,"4.0.0","win","FI",2235
"2020-04-26","02:01:39",88150316,"4.0.0","osx","NZ",1977
"2020-04-26","02:02:08",81774920,"3.6.3","osx","US",4
"2020-04-26","02:01:59",81774920,"3.6.3","osx","US",4
"2020-04-26","02:02:09",88043423,"4.0.0","osx","VN",2236
"2020-04-26","02:02:22",81774921,"3.6.3","osx","US",4
"2020-04-26","02:02:22",74889294,"3.3.3","osx","US",2
"2020-04-26","02:02:44",86540320,"3.6.3","win","US",39
"2020-04-26","02:02:36",1055342,"4.0.0","osx","JP",2237
"2020-04-26","02:02:47",88139999,"4.0.0","osx","JP",2237
"2020-04-26","02:02:49",87661733,"4.0.0","win",NA,5
"2020-04-26","02:02:51",81774921,"3.6.3","osx","US",4
"2020-04-26","02:02:51",81774921,"3.6.3","osx","US",4
"2020-04-26","02:02:49",88043428,"4.0.0","osx","US",4
"2020-04-26","02:03:09",81774921,"3.6.3","osx","US",4
"2020-04-26","02:02:58",81774910,"3.6.3","osx","US",4
"2020-04-26","02:03:08",81774921,"3.6.3","osx","US",4
"2020-04-26","02:03:11",87564161,"4.0.0","win","US",2238
"2020-04-26","02:03:32",87660315,"4.0.0","win","KR",2239
"2020-04-26","08:19:07",5945744,"4.0.0","win","CN",1849
"2020-04-26","08:19:00",87660981,"4.0.0","win","US",2240
"2020-04-26","08:18:57",9142190,"4.0.0","win","SG",2241
"2020-04-26","08:19:09",87660216,"4.0.0","win",NA,5
"2020-04-26","08:19:08",196338,"4.0.0","win","AU",2242
"2020-04-26","08:19:08",87564156,"4.0.0","win","GB",2243
"2020-04-26","08:18:57",4486422,"4.0.0","win","CN",2244
"2020-04-26","08:19:20",87564162,"4.0.0","win","DE",2245
"2020-04-26","08:19:28",17628857,"4.0.0","win","AU",2242
"2020-04-26","08:19:38",81774920,"3.6.3","osx","US",4
"2020-04-26","08:19:41",81774920,"3.6.3","osx","US",4
"2020-04-26","08:19:48",87660957,"4.0.0","win",NA,5
"2020-04-26","08:19:57",87660419,"4.0.0","win",NA,5
"2020-04-26","08:20:01",1425302,"4.0.0","win",NA,5
"2020-04-26","08:19:59",87662919,"4.0.0","win","CN",1849
"2020-04-26","08:20:06",87662082,"4.0.0","win","AE",2246
"2020-04-26","08:20:24",87660590,"4.0.0","win",NA,5
"2020-04-26","08:20:22",87660203,"4.0.0","win","PK",2247
"2020-04-26","08:20:25",87661435,"4.0.0","win","IN",2248
"2020-04-26","08:20:48",1600277,"3.6.0","osx","IN",2249
"2020-04-26","08:20:53",87564167,"4.0.0","win","CN",2250
"2020-04-26","08:21:11",87660624,"4.0.0","win","PH",2251
"2020-04-26","08:21:25",87660948,"4.0.0","win",NA,5
"2020-04-26","08:21:46",81774920,"3.6.3","osx","US",4
"2020-04-26","08:22:20",87660332,"4.0.0","win",NA,5
"2020-04-26","08:22:17",6101069,"4.0.0","win",NA,5
"2020-04-26","08:22:22",87664170,"4.0.0","win","NL",2252
"2020-04-26","08:22:25",87660731,"4.0.0","win","IN",2253
"2020-04-26","08:22:23",87660234,"4.0.0","win","IN",2254
"2020-04-26","08:22:24",87660207,"4.0.0","win","IN",2255
"2020-04-26","08:22:50",87660193,"4.0.0","win","IN",2256
"2020-04-26","08:23:32",11523436,"2.11.1","osx","US",2257
"2020-04-26","19:58:58",88140134,"latest","osx","US",2
"2020-04-26","19:58:59",78211013,"3.5.3","osx","US",2
"2020-04-26","19:58:58",88140250,"latest","osx","US",2
"2020-04-26","19:58:59",78203170,"3.5.3","osx","US",2
"2020-04-26","19:59:04",932605,"4.0.0","win","ZA",438
"2020-04-26","19:59:04",64548,"4.0.0","win","ZA",438
"2020-04-26","19:59:04",64534,"4.0.0","win","ZA",438
"2020-04-26","19:59:12",87564166,"4.0.0","win","CA",2258
"2020-04-26","19:59:19",262814,"4.0.0","win","ZA",438
"2020-04-26","19:59:31",87564156,"4.0.0","win","US",2259
"2020-04-26","19:59:42",87664235,"4.0.0","win","IT",2260
"2020-04-26","19:59:36",81774921,"3.6.3","osx","US",4
"2020-04-26","19:59:49",87665692,"4.0.0","win","US",2261
"2020-04-26","23:00:11",87564166,"4.0.0","win",NA,5
"2020-04-26","23:00:23",33211152,"4.0.0","src",NA,5
"2020-04-26","23:00:23",87661714,"4.0.0","win","US",2262
"2020-04-26","23:00:31",87662080,"4.0.0","win","US",2263
"2020-04-26","23:00:49",81774920,"3.6.3","osx","US",4
"2020-04-26","23:01:02",87593374,"devel","win","US",2264
"2020-04-26","23:01:09",196347,"4.0.0","osx","US",2265
"2020-04-26","23:01:10",81774920,"3.6.3","osx","US",4
"2020-04-26","23:00:51",88142098,"latest","osx","US",2
"2020-04-26","23:01:09",87666559,"4.0.0","win","US",24
"2020-04-26","23:01:08",1048628,"4.0.0","osx","JP",1058
"2020-04-26","23:01:17",87668821,"4.0.0","win",NA,5
"2020-04-26","23:01:17",88143622,"4.0.0","osx","US",2265
"2020-04-26","23:01:43",81774920,"3.6.3","osx","US",4
"2020-04-26","23:01:43",87660238,"4.0.0","win",NA,5
"2020-04-26","23:01:47",88142377,"4.0.0","osx",NA,5
"2020-04-26","23:01:48",81774920,"3.6.3","osx","US",4
"2020-04-26","23:02:01",87660284,"4.0.0","win","GB",2266
"2020-04-26","23:01:53",81774920,"3.6.3","osx","US",4
"2020-04-26","23:02:01",88140849,"4.0.0","osx",NA,5
"2020-04-26","23:01:58",81774920,"3.6.3","osx","US",4
"2020-04-26","23:02:03",88150717,"latest","osx","US",2
"2020-04-26","23:02:18",81774920,"3.6.3","osx","US",4
"2020-04-26","23:02:18",79370311,"3.6.0","osx","US",2267
"2020-04-26","23:02:20",81774920,"3.6.3","osx","US",4
"2020-04-26","23:02:21",81774920,"3.6.3","osx","US",4
"2020-04-26","23:02:26",88043432,"latest","osx","US",2
"2020-04-26","23:02:31",87660999,"4.0.0","win",NA,5
"2020-04-26","23:02:39",87564163,"4.0.0","win","CA",2268
"2020-04-26","23:02:47",81774920,"3.6.3","osx","US",4
"2020-04-26","23:02:49",81774920,"3.6.3","osx","US",4
"2020-04-26","23:02:54",81774920,"3.6.3","osx","US",4
"2020-04-26","23:03:04",88043430,"latest","osx","US",2
"2020-04-26","23:03:02",81774920,"3.6.3","osx","US",4
"2020-04-26","23:03:25",81774920,"3.6.3","osx","US",4
"2020-04-26","23:03:44",87660254,"4.0.0","win","US",2269
"2020-04-26","16:49:16",1109355,"4.0.0","win","US",2270
"2020-04-26","16:49:17",82819525,"3.5.3","win","US",130
"2020-04-26","16:49:34",6809911,"4.0.0","win","CN",1289
"2020-04-26","16:49:36",87564165,"4.0.0","win",NA,5
"2020-04-26","16:49:49",88140089,"latest","osx","US",2
"2020-04-26","16:50:05",88140052,"latest","osx","US",2
"2020-04-26","16:49:56",87665621,"4.0.0patched","win","US",24
"2020-04-26","16:50:26",42686252,"4.0.0","win","ES",2271
"2020-04-26","16:50:45",88043423,"4.0.0","osx","IT",2272
"2020-04-26","16:50:49",87660696,"4.0.0","win","ES",2273
"2020-04-26","16:51:21",88141375,"4.0.0","osx",NA,5
"2020-04-26","16:51:24",87662429,"4.0.0","win","ES",2274
"2020-04-26","16:51:20",87564167,"4.0.0","win",NA,5
"2020-04-26","16:51:39",87564166,"4.0.0","win","PL",2275
"2020-04-26","16:51:24",81774917,"3.6.3","osx","US",4
"2020-04-26","16:51:56",87662432,"4.0.0","win","CZ",2276
"2020-04-26","16:51:57",88140905,"4.0.0","osx","FI",2277
"2020-04-26","16:52:08",82910611,"3.5.3","win","FR",2278
"2020-04-26","16:52:14",81774919,"3.6.3","osx","US",4
"2020-04-26","16:52:07",6298761,"4.0.0","win","IN",733
"2020-04-26","16:52:15",81774919,"3.6.3","osx","US",4
"2020-04-26","16:52:26",81774910,"3.6.3","osx","US",4
"2020-04-26","16:52:42",81774919,"3.6.3","osx","US",4
"2020-04-26","16:52:54",81774919,"3.6.3","osx","US",4
"2020-04-26","16:53:05",82819526,"3.5.3","win","US",2279
"2020-04-26","16:53:04",2099947,"4.0.0","win","ID",2280
"2020-04-26","16:53:04",81774920,"3.6.3","osx","US",4
"2020-04-26","16:53:06",78114099,"3.5.3","osx","US",4
"2020-04-26","16:53:13",87660279,"4.0.0","win",NA,5
"2020-04-26","16:53:36",81774920,"3.6.3","osx","US",4
"2020-04-26","16:53:41",88140031,"4.0.0","osx","UA",2281
"2020-04-26","16:53:32",87564156,"4.0.0","win","IN",2282
"2020-04-26","11:19:08",88043432,"4.0.0","osx","DE",2283
"2020-04-26","11:19:07",87564166,"4.0.0","win","IN",2284
"2020-04-26","11:19:06",87564163,"4.0.0","win","FR",2285
"2020-04-26","11:19:29",41275695,"4.0.0","win","IN",2286
"2020-04-26","11:19:49",87564166,"4.0.0","win","CN",2287
"2020-04-26","11:20:03",87660310,"4.0.0","win","IN",2288
"2020-04-26","11:20:28",87661022,"4.0.0","win","CA",2289
"2020-04-26","11:20:29",25587291,"4.0.0","win","ES",2290
"2020-04-26","11:20:40",88141208,"4.0.0","osx","DZ",2291
"2020-04-26","11:20:55",79338811,"3.6.1","osx","US",2292
"2020-04-26","11:20:55",74286543,"3.3.3","win","US",18
"2020-04-26","11:20:52",87660264,"4.0.0","win","DK",2293
"2020-04-26","11:21:19",87659745,"4.0.0patched","win","US",130
"2020-04-26","11:21:15",87660301,"4.0.0","win","PH",2294
"2020-04-26","11:21:30",1313567,"4.0.0","win","ID",2295
"2020-04-26","11:21:22",965469,"4.0.0","win","ID",2295
"2020-04-26","11:21:53",87662035,"4.0.0","win","BE",2296
"2020-04-26","11:21:58",81774921,"3.6.3","osx","US",4
"2020-04-26","11:22:30",74889294,"3.3.3","osx","US",2
"2020-04-26","11:22:22",87564163,"4.0.0","win","KR",2297
"2020-04-26","11:22:56",87660596,"4.0.0","win","IN",2298
"2020-04-26","11:23:07",88140043,"4.0.0","osx","US",2299
"2020-04-26","11:23:25",88140772,"latest","osx","US",2
"2020-04-26","11:23:30",88140790,"4.0.0","osx","TR",2300
"2020-04-26","11:23:30",87660217,"4.0.0","win","PL",2301
"2020-04-26","16:08:46",74889294,"3.3.3","osx","US",2
"2020-04-26","16:08:57",1059284,"4.0.0","osx",NA,5
"2020-04-26","16:08:57",87660855,"4.0.0","win","PE",2302
"2020-04-26","16:09:08",87564162,"4.0.0","win","US",2303
"2020-04-26","16:09:17",88141231,"4.0.0","osx",NA,5
"2020-04-26","16:09:10",87660571,"4.0.0","win",NA,5
"2020-04-26","16:09:05",87564156,"4.0.0","win",NA,5
"2020-04-26","16:09:30",87564156,"4.0.0","win","ES",2304
"2020-04-26","16:09:38",87661064,"4.0.0","win","HK",2305
"2020-04-26","16:09:54",87667534,"4.0.0","win","US",130
"2020-04-26","16:10:02",81774921,"3.6.3","osx","US",4
"2020-04-26","16:10:08",88149556,"4.0.0","osx","US",2306
"2020-04-26","16:10:12",87660957,"4.0.0","win","PL",2307
"2020-04-26","16:10:16",87564165,"4.0.0","win",NA,5
"2020-04-26","16:10:25",88043428,"4.0.0","osx","US",4
"2020-04-26","16:10:37",87661107,"4.0.0","win","IN",2308
"2020-04-26","16:10:54",87660912,"4.0.0","win","IN",2309
"2020-04-26","16:11:08",87660788,"4.0.0","win","US",2310
"2020-04-26","16:11:10",87662190,"4.0.0","win","US",2311
"2020-04-26","16:11:18",87667982,"4.0.0patched","win","US",130
"2020-04-26","16:11:42",87564162,"4.0.0","win","CN",2312
"2020-04-26","16:11:40",88140035,"latest","osx","US",2
"2020-04-26","16:11:51",87663423,"4.0.0","win","RU",2313
"2020-04-26","16:11:56",81774916,"3.6.3","osx","US",35
"2020-04-26","16:11:56",87662543,"4.0.0","win","KR",2314
"2020-04-26","16:11:55",87662141,"4.0.0","win",NA,5
"2020-04-26","16:12:08",87674755,"4.0.0","win","CN",2315
"2020-04-26","16:12:05",81774921,"3.6.3","osx","US",4
"2020-04-26","16:12:21",997872,"4.0.0","win","TH",2316
"2020-04-26","16:12:27",88140626,"4.0.0","osx",NA,5
"2020-04-26","16:12:20",1049313,"4.0.0","win","TH",2316
"2020-04-26","16:12:40",81148407,"3.6.3.nn","osx",NA,5
"2020-04-26","16:12:30",87564156,"4.0.0","win","IT",2317
"2020-04-26","16:12:42",4193641,"4.0.0","win","TH",2316
"2020-04-26","16:12:57",87660202,"4.0.0","win","US",2318
"2020-04-26","16:13:25",87564163,"4.0.0","win","US",2319
"2020-04-26","16:13:33",23356414,"4.0.0","win","CN",1289
"2020-04-26","03:18:42",87667185,"4.0.0","win","CN",2320
"2020-04-26","03:18:41",87564166,"4.0.0","win","US",2094
"2020-04-26","03:18:48",74889292,"3.3.3","osx",NA,5
"2020-04-26","03:18:53",87661571,"4.0.0","win","CN",2321
"2020-04-26","03:19:08",87660514,"4.0.0","win","MX",2322
"2020-04-26","03:19:15",87660197,"4.0.0","win","IN",2323
"2020-04-26","03:20:00",81774921,"3.6.3","osx","US",4
"2020-04-26","03:20:00",87564157,"4.0.0","win","CN",2324
"2020-04-26","03:20:02",87660378,"4.0.0","win","CN",2325
"2020-04-26","03:20:36",88145308,"latest","osx","US",2
"2020-04-26","03:20:38",74889294,"3.3.3","osx","US",2
"2020-04-26","03:20:54",87564163,"4.0.0","win","TW",2326
"2020-04-26","03:20:54",87660845,"4.0.0","win","SG",2327
"2020-04-26","03:21:31",87660477,"4.0.0","win",NA,5
"2020-04-26","03:21:29",6122686,"3.3.1","src","US",2328
"2020-04-26","03:22:00",87662718,"4.0.0","win",NA,5
"2020-04-26","03:22:09",1059826,"4.0.0","src","US",1520
"2020-04-26","03:22:12",56346600,"3.1.0","win","CN",2329
"2020-04-26","03:22:13",77266256,"3.4.4","osx","US",2
"2020-04-26","03:22:30",88140981,"4.0.0","osx","JP",2330
"2020-04-26","03:22:44",87564156,"4.0.0","win","US",2331
"2020-04-26","03:22:51",78114104,"3.5.3","osx","US",2
"2020-04-26","03:22:49",87660604,"4.0.0","win","US",2332
"2020-04-26","03:22:59",7225439,"4.0.0","win","CN",2333
"2020-04-26","03:23:05",87665944,"4.0.0","win","RU",2334
"2020-04-26","03:23:24",87666294,"4.0.0","win","US",2335
"2020-04-26","05:23:31",87660381,"4.0.0","win","JP",207
"2020-04-26","05:24:12",4964171,"4.0.0","win","ID",209
"2020-04-26","05:24:17",86429662,"3.6.3","win","US",2336
"2020-04-26","05:24:14",81774916,"3.6.3","osx","US",35
"2020-04-26","05:24:48",87661146,"4.0.0","win","SI",2337
"2020-04-26","05:25:07",87564156,"4.0.0","win","JP",1523
"2020-04-26","05:25:20",43535,"4.0.0","osx","US",2338
"2020-04-26","05:25:10",87662262,"4.0.0","win","VN",2339
"2020-04-26","05:25:20",81774925,"3.6.3","osx","US",4
"2020-04-26","05:25:37",88141260,"4.0.0","osx","US",2338
"2020-04-26","05:25:52",87564162,"4.0.0","win","CZ",2340
"2020-04-26","05:25:57",87564166,"4.0.0","win","CN",2341
"2020-04-26","05:26:14",88043430,"latest","osx","US",2
"2020-04-26","05:26:22",33211201,"4.0.0","src","RU",2342
